date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:12	267343/267343	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-4144f%22	https://findhouse.bookingcore.org/uploads/demo/general/home-mix.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/general/home-mix.jpg	(from https://findhouse.bookingcore.org/)
22:25:13	2559/2559	---M--	200	added ('OK')	image/png	etag:%225f432dad-9ff%22	https://findhouse.bookingcore.org/findhouse/images/resource/mouse.png	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/findhouse/images/resource/mouse.png	(from https://findhouse.bookingcore.org/)
22:25:13	64927/64927	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:13%20GMT	https://findhouse.bookingcore.org/property/stay-greenwich-village	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/property/stay-greenwich-village.html	(from https://findhouse.bookingcore.org/)
22:25:13	71234/71234	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-11642%22	https://findhouse.bookingcore.org/uploads/demo/property/property-11.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/property/property-11.jpg	(from https://findhouse.bookingcore.org/)
22:25:14	39549/39549	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:14%20GMT	https://findhouse.bookingcore.org/agent/12	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/agent/12.html	(from https://findhouse.bookingcore.org/)
22:25:14	19726/19726	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-4d0e%22	https://findhouse.bookingcore.org/uploads/demo/general/avatar-5.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/general/avatar-5.jpg	(from https://findhouse.bookingcore.org/)
22:25:15	61829/61829	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:14%20GMT	https://findhouse.bookingcore.org/property/lily-dale-village	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/property/lily-dale-village.html	(from https://findhouse.bookingcore.org/)
22:25:15	37224/37224	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-9168%22	https://findhouse.bookingcore.org/uploads/demo/property/property-10.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/property/property-10.jpg	(from https://findhouse.bookingcore.org/)
22:25:15	18950/18950	---M--	200	added ('OK')	image/jpeg	etag:%2260fe2b99-4a06%22	https://findhouse.bookingcore.org/uploads/demo/general/avatar.jpg	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/uploads/demo/general/avatar.jpg	(from https://findhouse.bookingcore.org/)
22:25:16	59714/59714	---MCZ	200	added ('OK')	text/html	date:Mon,%2018%20Jul%202022%2019:25:15%20GMT	https://findhouse.bookingcore.org/property/luxury-single	C:/My%20Web%20Sites/mastertemplate2/findhouse.bookingcore.org/property/luxury-single.html	(from https://findhouse.bookingcore.org/)
